X.log10P,log2FC,feature
5.7389751660076,0.484833956242967,duration.1
0.968864591074506,-0.0284272979686401,duration.2
0.629224915836653,-0.0209679427588138,duration.3
0.879006257759137,0.00474581743456882,duration.4
0.950971171182474,0.226881093563096,duration.5
0.872984005332854,0.0924778572033651,duration.6
0.7874499385079,0.0680742047443776,duration.7
0.968864591074506,0.180429336588503,duration.8
0.968864591074506,0.157599340372921,duration.9
0.939094710642251,0.167263240139719,duration.10
0.844523196142239,0.0472025020541095,duration.11
0.884540784088214,0.0911679932453161,duration.12
0.688351028325725,-0.0324999892330312,duration.13
0.968864591074506,0.12472215369055,duration.14
0.879006257759137,0.116502912884071,duration.15
0.968864591074506,0.136250236585846,duration.16
0.615193006599245,0.0442387491804829,duration.17
0.465691792938881,-0.0524555809556499,duration.18
0.615193006599245,0.0412649251771768,duration.19
0.57139117156151,0.011530641575318,duration.20
0.504607449227612,0.0238250884389485,duration.21
0.571812078014462,0.164613747465526,duration.22
0.968864591074506,0.158349684549815,duration.23
0.879006257759137,0.0705395941555134,duration.24
0.700057099977233,0.00836023052414787,duration.25
0.506108535030445,0.0021185694145898,duration.26
0.968864591074506,0.206632310395307,duration.27
0.719820143309139,0.0854477014774567,duration.28
0.504607449227612,0.0390248878820395,duration.29
0.356617084092535,0.0622615854945622,duration.30
0.471006596351976,-0.0130327272324096,duration.31
0.207370926247734,-0.0468856829363054,duration.32
0.471006596351976,-0.0288913147272595,duration.33
0.180722013322476,-0.0176514657459031,duration.34
0.471006596351976,-0.0175406560440339,duration.35
0.192766746321921,-0.0651767942249979,duration.36
0.312025379965444,-0.000932450290840456,duration.37
0.22258797444488,-0.0422690236068445,duration.38
0.429457060118102,0.0568210976261053,duration.39
0.623135017411607,0.061996503177178,duration.40
0.571812078014462,0.0386190415928118,duration.41
0.884540784088214,0.203900170484218,duration.42
0.500101530430768,-0.132151713442888,duration.43
0.477287047614176,-0.0416504492500813,duration.44
0.669838762979118,0.162677519686325,duration.45
0.620263137889796,0.0893675999951356,duration.46
0.457537482365143,0.117237688785753,duration.47
0.336322052546491,0.0175904807033589,duration.48
0.653920080875491,0.0511648594793242,duration.49
0.478621409862071,-0.010147331637273,duration.50
0.257479321062367,-0.0871725257506905,duration.51
0.291549794255647,-0.0544565606206573,duration.52
0.475966873415986,-0.00719664719075618,duration.53
0.953443229241768,0.186829904956172,duration.54
0.836077894830284,0.0594948372832027,duration.55
0.884540784088214,0.189318190890641,duration.56
0.655358696309842,-0.00572255216092551,duration.57
0.765314025678471,0.0398749367976214,duration.58
0.825593143114893,0.0999265093967575,duration.59
0.711331095680857,0.0176852291993146,duration.60
0.75027007034925,0.0955486452138678,duration.61
0.879282000296593,0.0447472011848884,duration.62
0.501609605327391,0.0508407231246302,duration.63
0.576516184416468,0.118996760406438,duration.64
0.75027007034925,0.101617722673748,duration.65
0.430429609897643,-0.0130054701675653,duration.66
0.818050602703528,0.109762735088834,duration.67
0.629224915836653,0.0555578174952594,duration.68
0.783435197889818,0.0689474013110929,duration.69
0.803467580701774,0.121556637965547,duration.70
0.669838762979118,0.165751296613458,duration.71
0.825016635631628,0.0890116578767281,duration.72
0.75027007034925,0.0859072225304722,duration.73
0.503059588609224,0.117213982511447,duration.74
0.35502080355234,0.0180945770346223,duration.75
0.628682471448377,0.0991906299104247,duration.76
0.81138014670238,0.0633449814974305,duration.77
0.633448534271269,-0.00688449004259658,duration.78
0.968864591074506,0.098955910860178,duration.79
0.968864591074506,0.097244405066819,duration.80
0.850165303284215,0.0824482880976084,duration.81
0.765314025678471,0.160570617285738,duration.82
0.916318252725699,0.141817880324517,duration.83
0.87438320785677,0.0336630085466751,duration.84
0.884540784088214,0.0981579861408518,duration.85
0.939953764392636,0.15947368596147,duration.86
0.87438320785677,0.0940757771222176,duration.87
0.939094710642251,0.200557127357958,duration.88
0.765314025678471,0.10314905629981,duration.89
0.884540784088214,0.100996917194468,duration.90
0.674146420610987,0.0419664383101945,duration.91
0.884540784088214,0.123499025571944,duration.92
0.968864591074506,0.212175006793557,duration.93
0.968864591074506,0.0997237935259703,duration.94
0.729750338927041,0.163649574068094,duration.95
0.891660525211162,0.209158943515624,duration.96
0.784599006934386,0.142933031786964,duration.97
0.818050602703528,0.0757355172658304,duration.98
0.718530942848713,0.110805332551665,duration.99
0.968864591074506,0.138729389907057,duration.100
0.968864591074506,0.198397421478113,duration.101
0.968864591074506,0.132191679433013,duration.102
0.953443229241768,0.161320865711138,duration.103
0.968864591074506,0.14506105879828,duration.104
0.869338090588814,0.0425461082749893,duration.105
0.968864591074506,0.132249484070707,duration.106
0.968864591074506,0.210663150405744,duration.107
0.93729802834687,0.231862401238287,duration.108
0.968864591074506,0.138081769210543,duration.109
0.968864591074506,0.227486393468675,duration.110
0.887251406306107,0.130089110940982,duration.111
0.968864591074506,0.206849399441298,duration.112
0.968864591074506,0.155006208933423,duration.113
0.968864591074506,0.145934065551478,duration.114
0.688351028325725,0.00963920751911442,duration.115
0.336322052546491,-0.00695633131426381,duration.116
0.294467728913265,-0.0111189297602649,duration.117
0.87438320785677,0.126264869640018,duration.118
0.968864591074506,0.165470230368138,duration.119
0.914287886793417,0.085630918541197,duration.120
0.747068710711597,0.0755863861117445,duration.121
0.623135017411607,0.093895023631629,duration.122
0.618853785953321,0.0511105500088022,duration.123
0.665317612633258,0.0920525008215586,duration.124
0.576516184416468,0.0974108015022451,duration.125
0.75027007034925,0.0569738441805452,duration.126
0.669838762979118,0.0573586583680024,duration.127
0.729750338927041,0.0730983507709651,duration.128
0.968864591074506,0.225794783166327,duration.129
0.950971171182474,0.135630100876422,duration.130
0.968864591074506,0.1213203139935,duration.131
0.968864591074506,0.115963407131606,duration.132
0.884540784088214,0.158349684549815,duration.133
0.968864591074506,0.171933291572595,duration.134
0.729750338927041,0.0450111697970803,duration.135
0.884540784088214,0.0872368623428532,duration.136
0.812860072245279,0.0635793735511059,duration.137
0.825016635631628,0.0706107986330557,duration.138
0.968864591074506,0.164532010733324,duration.139
0.949196448629574,0.141095206804164,duration.140
0.93729802834687,0.129386950791305,duration.141
0.747068710711597,0.0881020984160723,duration.142
0.713770462202507,0.115817194570029,duration.143
0.939953764392636,0.191311892247167,duration.144
0.912302903029846,0.13296015182189,duration.145
0.642488648383571,0.0409228911938926,duration.146
0.628145559642204,0.0568147160243768,duration.147
0.968864591074506,0.135846693532718,duration.148
0.968864591074506,0.198135201160132,duration.149
0.968864591074506,0.206098173294916,duration.150
0.968864591074506,0.145874864729699,duration.151
0.903586607379854,0.191449084172387,duration.152
0.968864591074506,0.244345830399718,duration.153
0.968864591074506,0.255433657148617,duration.154
0.887251406306107,0.0939522077427313,duration.155
0.919677374893566,0.118704353805338,duration.156
0.968864591074506,0.220589118352742,duration.157
0.968864591074506,0.213969311481202,duration.158
0.861270686394793,0.063988630660727,duration.159
0.968864591074506,0.275409195908933,duration.160
0.884540784088214,0.167677299122451,duration.161
0.968864591074506,0.175647476792443,duration.162
0.712542811525293,0.0247447049406692,duration.163
0.968864591074506,0.114522626760284,duration.164
0.968864591074506,0.209375253432738,duration.165
0.818050602703528,0.122033556239009,duration.166
0.57139117156151,0.0478118010686897,duration.167
0.968864591074506,0.173471219276099,duration.168
0.884540784088214,0.196472229495999,duration.169
0.465691792938881,0.0494495924664238,duration.170
0.884540784088214,0.0920265690641335,duration.171
0.395611346353455,-0.0137044327281912,duration.172
0.41971978299528,0.048098353640047,duration.173
0.968864591074506,0.218014902314601,duration.174
0.834249574282538,0.174088598761525,duration.175
0.968864591074506,0.182575485605341,duration.176
0.968864591074506,0.221085442995041,duration.177
0.600602625927143,0.0606163038281652,duration.178
0.378735303224272,0.0758703600208811,duration.179
0.950971171182474,0.231058613219168,duration.180
0.968864591074506,0.192072597618458,duration.181
0.909484209554094,0.158170185081341,duration.182
0.780041436658238,0.180079228686697,duration.183
0.884540784088214,0.117026250807784,duration.184
0.939094710642251,0.197511979616229,duration.185
0.884540784088214,0.161189357159818,duration.186
0.968864591074506,0.163698896699628,duration.187
0.939953764392636,0.231508987784772,duration.188
0.968864591074506,0.187431801307422,duration.189
0.968864591074506,0.207753692516918,duration.190
0.968864591074506,0.234512708034409,duration.191
0.968864591074506,0.298837175836696,duration.192
0.684246747515312,0.0436885753205143,duration.193
0.471006596351976,0.00715742023205509,duration.194
0.891660525211162,0.154950134980312,duration.195
0.701157890484194,0.0788363699458227,duration.196
0.85158783794693,0.0854950915035438,duration.197
0.887251406306107,0.142576195297729,duration.198
0.666121092721087,0.136844946876328,duration.199
0.939094710642251,0.154805892254081,duration.200
0.968864591074506,0.200704322383744,duration.201
0.818050602703528,0.199910303710666,duration.202
0.879282000296593,0.116913796447282,duration.203
0.780041436658238,0.0236701146330531,duration.204
0.623135017411607,0.114203615093805,duration.205
0.70895422524262,0.0612847562454967,duration.206
0.968864591074506,0.202528966423056,duration.207
0.884540784088214,0.194072290238554,duration.208
0.968864591074506,0.1307191419184,duration.209
0.825593143114893,0.203818375486305,duration.210
0.879282000296593,0.193582970139794,duration.211
0.572240360109838,0.119001936403281,duration.212
0.576516184416468,0.17559531379015,duration.213
0.968864591074506,0.212198756798258,duration.214
0.7874499385079,0.073076832938353,duration.215
0.879282000296593,0.22898118671798,duration.216
0.670279750551655,0.12343474104778,duration.217
0.441845494371119,0.0936395635563428,duration.218
0.25255372292971,-0.0260494387018148,duration.219
0.540680191427936,0.0280074472283092,duration.220
0.950971171182474,0.193033023557613,duration.221
0.968864591074506,0.297952611749636,duration.222
0.968864591074506,0.198010292902825,duration.223
0.879006257759137,0.124484854674675,duration.224
0.887251406306107,0.226686884186253,duration.225
0.557640851539549,0.0219863646109751,duration.226
0.632873938742182,0.201619134371031,duration.227
0.551842441215654,0.086121355946705,duration.228
0.968864591074506,0.245890187184857,duration.229
0.939953764392636,0.226479089579357,duration.230
0.879282000296593,0.0465622865584492,duration.231
0.636622007981284,0.171967809940004,duration.232
0.872984005332854,0.168819985379998,duration.233
0.734022511463225,0.00202996207406661,duration.234
0.806875401645538,0.12369192520554,duration.235
0.968864591074506,0.106055931951438,duration.236
0.884540784088214,0.182313255595243,duration.237
0.533386382396843,0.129253681647717,duration.238
0.618853785953321,0.12060111652399,duration.239
0.710135001794062,0.0138293266266684,duration.240
0.772756218496937,0.115364507750228,duration.241
0.471006596351976,0.000513482455598653,duration.242
0.446902639107924,0.0912530753156684,duration.243
0.0820959850548421,-0.0343602029583707,duration.244
0.155110204766479,0.0580467949555437,duration.245
0.0114410431213845,0.00333658045447446,duration.246
0.257479321062367,0.0930312534202765,duration.247
0.389521702273709,0.00320271808734043,duration.248
0.395611346353455,0.18036776881535,duration.249
0.653920080875491,0.124571920206312,duration.250
0.66452317539149,0.104348239304296,duration.251
0.603534676893968,0.154518211724363,duration.252
0.336322052546491,-0.00938924032108734,duration.253
0.415130161289692,-0.0105128984855584,duration.254
0.512699502374904,0.000499424655324054,duration.255
0.393695426416764,0.0971397225527919,duration.256
0.60096190102891,0.0677983698671115,duration.257
0.615193006599245,0.0925053852041907,duration.258
0.719820143309139,0.0721036275136301,duration.259
0.772156853330488,0.150883089436094,duration.260
0.891660525211162,0.175714577359926,duration.261
0.535212480354063,0.00671174160848674,duration.262
0.914287886793417,0.190955378300679,duration.263
0.912302903029846,0.169989456670256,duration.264
0.909484209554094,0.169230685706545,duration.265
0.950971171182474,0.1441280470274,duration.266
0.968864591074506,0.241841653223437,duration.267
0.968864591074506,0.147005967666557,duration.268
0.519445569441944,0.0620911559288251,duration.269
0.968864591074506,0.124798019557649,duration.270
0.818050602703528,0.101648920649579,duration.271
0.968864591074506,0.185242583312184,duration.272
0.884540784088214,0.111960723592759,duration.273
0.968864591074506,0.20044564530928,duration.274
0.968864591074506,0.236599348530555,duration.275
0.795230362051798,0.118290243376146,duration.276
0.501609605327391,0.0137911162883174,duration.277
0.780041436658238,0.0786012012296233,duration.278
0.623135017411607,0.116208680062144,duration.279
0.618853785953321,0.090137949035442,duration.280
0.884540784088214,0.19385233092367,duration.281
0.623135017411607,0.200634250364647,duration.282
0.909484209554094,0.130877537064242,duration.283
0.884540784088214,0.115906250793035,duration.284
0.914287886793417,0.106235808407402,duration.285
0.884540784088214,0.221937043820835,duration.286
0.669838762979118,0.0498518306739658,duration.287
0.968864591074506,0.132008009784906,duration.288
0.968864591074506,0.236338944570696,duration.289
0.968864591074506,0.107866743184324,duration.290
0.968864591074506,0.267429093129225,duration.291
0.93729802834687,0.0997828074152581,duration.292
0.968864591074506,0.290576003479938,duration.293
0.968864591074506,0.295840382556269,duration.294
0.884540784088214,0.053461164162855,duration.295
0.968864591074506,0.210159733244093,duration.296
0.968864591074506,0.199211445542435,duration.297
0.968864591074506,0.26121524987278,duration.298
0.784599006934386,0.10847121710769,duration.299
0.950971171182474,0.235996435835059,duration.300
